customer_id,debt_amount,days_overdue,credit_score,age,income,num_previous_loans,num_previous_defaults,communication_preference,last_contact_date,payment_probability
306,9760.94,263,693,57,186983.05,0,2,phone,2024-06-25 02:06:47.058133,0.344
307,5211.37,322,605,35,90880.85,1,3,phone,2024-06-30 02:06:47.058133,0.043
308,3297.27,222,445,47,38331.87,9,0,mail,2024-07-23 02:06:47.058133,0.006
309,7972.34,77,829,26,78648.72,4,4,phone,2024-07-27 02:06:47.058133,0.8699
310,2781.24,62,827,31,94736.04,8,0,mail,2024-07-13 02:06:47.058133,0.6413
311,4445.82,157,607,63,69133.5,4,1,email,2024-07-12 02:06:47.058133,0.5877
312,876.72,294,639,69,115215.03,0,0,mail,2024-06-29 02:06:47.058133,0.5138
313,350.97,125,651,63,74874.42,0,2,mail,2024-06-12 02:06:47.058133,0.7267
314,9630.22,229,508,34,38572.33,1,4,phone,2024-06-17 02:06:47.058133,0.7362
315,8376.2,340,504,79,53852.33,0,3,mail,2024-07-05 02:06:47.058133,0.9353
316,6990.14,161,314,51,185268.1,7,0,email,2024-07-18 02:06:47.058133,0.2444
317,4148.63,29,727,63,133327.21,1,4,mail,2024-06-16 02:06:47.058133,0.7852
318,1815.61,114,775,76,76575.57,7,2,mail,2024-07-04 02:06:47.058133,0.9912
319,1648.73,79,597,39,86045.22,4,3,mail,2024-06-23 02:06:47.058133,0.029
320,2577.4,23,393,70,108808.97,0,0,mail,2024-05-23 02:06:47.058133,0.374
321,5537.34,106,406,49,141163.41,3,2,phone,2024-08-03 02:06:47.058133,0.436
322,7174.5,131,718,29,124792.38,1,1,phone,2024-07-25 02:06:47.058133,0.8218
323,6635.95,357,577,72,187885.66,5,4,phone,2024-06-09 02:06:47.058133,0.0137
324,2871.35,173,427,74,132634.79,4,4,mail,2024-06-01 02:06:47.058133,0.5986
325,9553.17,264,758,33,183942.56,8,0,email,2024-06-15 02:06:47.058133,0.8926
326,7405.18,342,337,39,20977.43,2,2,phone,2024-07-21 02:06:47.058133,0.1476
327,5588.11,285,497,55,180300.7,4,3,email,2024-05-28 02:06:47.058133,0.1156
328,6156.04,2,656,67,149862.55,9,3,phone,2024-06-23 02:06:47.058133,0.9998
329,4254.04,233,306,56,50994.82,6,3,email,2024-06-21 02:06:47.058133,0.826
330,2552.54,251,631,19,67346.84,8,3,mail,2024-05-21 02:06:47.058133,0.6974
331,3624.13,321,818,62,117705.8,2,0,mail,2024-05-03 02:06:47.058133,0.399
332,7602.68,108,493,72,42488.87,3,0,phone,2024-07-12 02:06:47.058133,0.854
333,242.5,276,615,25,161366.29,0,4,email,2024-07-07 02:06:47.058133,0.9228
334,1249.12,180,300,61,162411.3,1,2,mail,2024-07-07 02:06:47.058133,0.7324
335,555.43,213,361,18,74170.82,2,1,mail,2024-05-19 02:06:47.058133,0.3981
336,503.22,293,642,58,32567.06,9,0,mail,2024-06-08 02:06:47.058133,0.5835
337,8569.06,72,317,57,197992.54,6,3,phone,2024-08-06 02:06:47.058133,0.0985
338,7066.21,283,670,58,65131.2,6,1,email,2024-06-22 02:06:47.058133,0.158
339,4794.32,175,534,22,32160.56,0,4,phone,2024-07-04 02:06:47.058133,0.783
340,1068.56,123,368,62,79393.69,8,3,email,2024-05-09 02:06:47.058133,0.0293
341,4967.0,227,746,63,194420.59,2,2,phone,2024-06-14 02:06:47.058133,0.0492
342,4787.37,301,307,53,162726.97,2,1,mail,2024-06-09 02:06:47.058133,0.508
343,1814.7,83,761,34,106459.95,1,4,email,2024-05-05 02:06:47.058133,0.1705
344,4395.13,253,610,58,74959.48,2,0,phone,2024-06-27 02:06:47.058133,0.2937
345,4045.2,146,433,47,96195.1,5,2,mail,2024-06-17 02:06:47.058133,0.3988
346,6196.92,120,684,69,23125.81,9,3,mail,2024-08-02 02:06:47.058133,0.5223
347,6387.43,65,355,32,149306.69,3,1,email,2024-05-11 02:06:47.058133,0.2835
348,548.51,281,659,37,37935.97,1,4,phone,2024-07-28 02:06:47.058133,0.4835
349,3808.66,283,413,53,113426.76,7,1,mail,2024-06-30 02:06:47.058133,0.3707
350,6296.01,106,387,19,121852.11,0,2,email,2024-07-03 02:06:47.058133,0.081
351,5081.05,300,437,77,20304.16,9,0,email,2024-06-02 02:06:47.058133,0.8671
352,8579.25,107,407,76,196378.15,7,0,mail,2024-05-06 02:06:47.058133,0.2814
353,6621.07,36,799,62,74385.03,1,2,phone,2024-07-19 02:06:47.058133,0.6094
354,1713.05,147,834,21,33900.37,8,3,email,2024-06-30 02:06:47.058133,0.5698
355,798.63,262,443,67,173789.94,3,1,mail,2024-06-15 02:06:47.058133,0.1992
356,6459.95,159,355,41,47351.47,3,3,mail,2024-06-18 02:06:47.058133,0.03
357,362.46,265,305,65,24491.92,6,4,mail,2024-05-21 02:06:47.058133,0.8569
358,5899.18,202,841,72,109044.32,2,3,phone,2024-05-07 02:06:47.058133,0.4977
359,9408.28,155,746,76,43385.06,9,2,phone,2024-07-04 02:06:47.058133,0.4145
360,5797.19,13,684,59,196836.15,2,0,email,2024-08-03 02:06:47.058133,0.7629
361,3942.88,297,606,19,21873.98,3,2,email,2024-06-07 02:06:47.058133,0.0332
362,6468.55,322,601,63,29215.52,9,2,mail,2024-05-10 02:06:47.058133,0.7652
363,4636.7,85,704,19,169991.11,2,1,email,2024-05-29 02:06:47.058133,0.4089
364,5501.61,280,809,67,63155.31,9,2,mail,2024-05-07 02:06:47.058133,0.5516
365,9420.5,245,372,18,184087.42,7,4,email,2024-07-29 02:06:47.058133,0.7524
366,3922.42,300,564,30,76004.67,8,1,phone,2024-06-16 02:06:47.058133,0.5468
367,9615.79,362,526,23,32560.88,4,1,phone,2024-05-17 02:06:47.058133,0.0618
368,9062.97,354,492,39,21906.52,2,3,mail,2024-07-07 02:06:47.058133,0.7286
369,2038.33,316,673,34,70862.11,6,2,email,2024-05-13 02:06:47.058133,0.7863
370,786.68,9,309,76,105271.5,2,3,email,2024-05-31 02:06:47.058133,0.4619
371,1097.7,247,601,66,20182.9,5,3,email,2024-07-05 02:06:47.058133,0.4391
372,280.4,312,658,39,124599.3,3,1,mail,2024-06-09 02:06:47.058133,0.2519
373,1034.99,278,351,60,80059.08,6,3,email,2024-07-03 02:06:47.058133,0.6442
374,6861.77,238,398,23,90227.64,5,3,phone,2024-07-25 02:06:47.058133,0.882
375,804.77,203,312,69,67053.97,6,1,email,2024-05-20 02:06:47.058133,0.656
376,3257.86,247,689,20,115228.14,3,1,phone,2024-06-07 02:06:47.058133,0.7713
377,8464.27,235,656,63,61422.07,5,0,email,2024-05-02 02:06:47.058133,0.8375
378,330.39,81,310,74,44267.98,9,2,mail,2024-05-07 02:06:47.058133,0.2261
379,8163.24,356,380,23,180316.47,6,0,mail,2024-06-20 02:06:47.058133,0.4021
380,2890.36,13,560,34,90299.9,9,1,email,2024-05-01 02:06:47.058133,0.436
381,1269.83,327,305,52,33847.46,7,4,email,2024-06-30 02:06:47.058133,0.5589
382,6997.7,16,757,66,61458.1,9,3,phone,2024-06-03 02:06:47.058133,0.0492
383,6326.53,45,672,68,75789.73,8,3,mail,2024-06-14 02:06:47.058133,0.5884
384,8786.97,321,780,67,158536.34,2,1,email,2024-07-07 02:06:47.058133,0.0885
385,7377.2,139,521,54,24005.99,4,3,mail,2024-06-19 02:06:47.058133,0.8066
386,8054.46,326,380,64,106084.91,9,0,mail,2024-05-18 02:06:47.058133,0.963
387,2892.14,148,814,52,93384.65,2,3,email,2024-07-16 02:06:47.058133,0.2898
388,1856.65,355,359,40,194312.07,4,4,email,2024-05-03 02:06:47.058133,0.5066
389,7531.09,236,520,25,52413.5,1,2,email,2024-07-09 02:06:47.058133,0.8232
390,8087.66,191,648,24,133016.73,2,0,email,2024-06-03 02:06:47.058133,0.3147
391,9906.0,101,527,67,56395.44,6,2,phone,2024-06-20 02:06:47.058133,0.1578
392,4184.92,105,589,27,118715.97,7,2,email,2024-05-07 02:06:47.058133,0.7391
393,3782.98,250,592,43,119911.38,4,4,phone,2024-06-02 02:06:47.058133,0.6984
394,7786.49,94,492,72,33562.41,2,4,email,2024-07-13 02:06:47.058133,0.5699
395,3473.96,220,773,27,102161.23,3,4,mail,2024-07-17 02:06:47.058133,0.9444
396,9314.5,298,556,36,103008.1,2,4,email,2024-07-12 02:06:47.058133,0.9551
397,8598.29,339,805,40,77444.6,2,0,phone,2024-08-06 02:06:47.058133,0.8615
398,4347.04,133,687,48,69888.54,8,4,email,2024-07-06 02:06:47.058133,0.293
399,7533.62,361,697,50,60373.64,3,0,email,2024-05-26 02:06:47.058133,0.2254
400,7569.97,155,665,19,21069.39,5,3,mail,2024-06-22 02:06:47.058133,0.8357
401,1120.93,28,589,45,20326.93,2,2,mail,2024-08-02 02:06:47.058133,0.6514
402,9035.27,282,608,75,126161.7,7,3,phone,2024-06-28 02:06:47.058133,0.3961
403,5102.0,116,577,49,72463.5,3,3,email,2024-07-21 02:06:47.058133,0.4098
404,8281.93,305,763,50,50219.96,7,1,email,2024-06-15 02:06:47.058133,0.8533
405,3268.49,234,488,26,143252.34,1,3,mail,2024-05-06 02:06:47.058133,0.1632
406,8965.68,1,477,78,115202.82,8,3,phone,2024-05-16 02:06:47.058133,0.944
407,3953.1,348,827,46,184692.49,1,1,email,2024-07-09 02:06:47.058133,0.6332
408,207.29,240,674,32,169583.05,2,3,phone,2024-05-23 02:06:47.058133,0.7914
409,9063.28,58,753,35,150811.25,2,1,phone,2024-07-30 02:06:47.058133,0.3709
410,1003.74,335,516,35,42784.75,4,0,phone,2024-06-25 02:06:47.058133,0.5869
411,3261.21,183,341,71,139895.97,2,2,mail,2024-05-04 02:06:47.058133,0.75
412,9505.61,337,493,24,144906.76,7,4,mail,2024-07-23 02:06:47.058133,0.4351
413,9511.01,26,626,31,157399.87,9,3,email,2024-07-04 02:06:47.058133,0.4879
414,5777.04,77,672,46,67363.89,6,0,phone,2024-05-09 02:06:47.058133,0.5821
415,6355.19,217,764,67,135253.55,0,2,phone,2024-07-03 02:06:47.058133,0.0634
416,4539.61,328,462,79,131290.12,5,0,phone,2024-05-06 02:06:47.058133,0.8632
417,3002.79,325,575,69,89355.81,1,1,email,2024-07-05 02:06:47.058133,0.8667
418,3353.78,262,663,36,139431.26,7,0,email,2024-05-02 02:06:47.058133,0.2814
419,6757.93,23,779,78,35605.2,9,3,phone,2024-07-17 02:06:47.058133,0.8798
420,7548.51,244,759,22,135830.9,7,3,phone,2024-05-05 02:06:47.058133,0.7452
421,7936.63,158,564,58,129082.81,6,4,phone,2024-07-19 02:06:47.058133,0.4832
422,7917.22,206,838,67,57912.39,7,4,email,2024-05-03 02:06:47.058133,0.3478
423,1002.94,310,685,62,167278.45,0,3,phone,2024-08-06 02:06:47.058133,0.3994
424,4994.76,87,384,22,177394.52,7,0,phone,2024-06-17 02:06:47.058133,0.5344
425,669.83,267,615,73,57887.11,0,3,mail,2024-07-05 02:06:47.058133,0.4125
426,5540.34,134,542,71,33673.0,2,0,phone,2024-07-12 02:06:47.058133,0.4202
427,4471.15,267,768,69,128643.58,3,3,mail,2024-06-26 02:06:47.058133,0.2031
428,8888.27,333,641,32,106385.15,2,2,phone,2024-06-14 02:06:47.058133,0.7078
429,3574.06,268,476,43,96966.96,1,0,mail,2024-06-23 02:06:47.058133,0.6096
430,1258.96,53,429,41,156981.5,2,1,mail,2024-07-11 02:06:47.058133,0.9919
431,1515.62,99,382,36,194539.28,8,1,email,2024-06-17 02:06:47.058133,0.1412
432,7638.96,247,659,37,105979.47,1,4,phone,2024-07-10 02:06:47.058133,0.1137
433,6220.36,36,387,60,21107.91,4,2,phone,2024-05-15 02:06:47.058133,0.5159
434,1101.11,28,831,26,127328.08,2,1,phone,2024-07-30 02:06:47.058133,0.152
435,932.66,220,770,70,137713.86,8,3,mail,2024-05-09 02:06:47.058133,0.6106
436,7039.59,102,797,71,169043.3,6,1,email,2024-07-07 02:06:47.058133,0.1961
437,820.35,263,806,45,55893.26,9,3,mail,2024-08-02 02:06:47.058133,0.483
438,8236.41,271,653,33,114378.97,2,2,mail,2024-07-27 02:06:47.058133,0.6113
439,7091.8,224,715,28,100483.67,1,4,mail,2024-05-14 02:06:47.058133,0.458
440,905.35,139,350,51,139599.28,1,1,phone,2024-05-27 02:06:47.058133,0.32
441,939.89,280,362,42,31509.75,4,4,mail,2024-07-12 02:06:47.058133,0.7823
442,9867.73,286,388,57,179122.33,8,2,mail,2024-06-08 02:06:47.058133,0.8547
443,3805.28,250,489,72,112008.33,1,0,email,2024-06-22 02:06:47.058133,0.278
444,3769.36,322,647,74,177868.18,1,2,phone,2024-07-26 02:06:47.058133,0.8134
445,8146.72,317,837,38,81242.68,7,2,email,2024-07-25 02:06:47.058133,0.3916
446,9477.76,78,475,22,137634.0,2,2,phone,2024-05-25 02:06:47.058133,0.4876
447,9861.41,297,663,28,192210.53,2,0,email,2024-05-06 02:06:47.058133,0.2317
448,7558.44,338,782,60,189808.25,5,0,phone,2024-07-30 02:06:47.058133,0.6257
449,3824.97,307,418,26,189938.5,5,2,phone,2024-06-26 02:06:47.058133,0.1009
450,926.66,351,468,28,27730.43,5,0,mail,2024-06-03 02:06:47.058133,0.5916
451,7793.75,13,446,54,92542.88,4,3,email,2024-07-29 02:06:47.058133,0.9897
452,5628.2,346,736,58,30940.63,3,2,phone,2024-08-03 02:06:47.058133,0.7535
453,4299.8,82,738,18,75705.86,8,1,mail,2024-05-02 02:06:47.058133,0.895
454,9072.91,9,488,43,51424.06,3,3,email,2024-06-13 02:06:47.058133,0.4642
455,1200.86,213,459,27,131624.74,0,2,phone,2024-05-14 02:06:47.058133,0.1421
456,4976.99,48,701,76,160534.31,7,1,phone,2024-05-28 02:06:47.058133,0.2885
457,212.4,49,317,57,112402.45,7,1,phone,2024-06-13 02:06:47.058133,0.049
458,4739.74,309,439,36,163185.15,2,4,mail,2024-05-03 02:06:47.058133,0.5018
459,657.4,40,414,33,22306.39,8,4,email,2024-06-11 02:06:47.058133,0.6497
460,1276.3,363,627,62,167685.75,6,1,phone,2024-06-11 02:06:47.058133,0.4245
461,1263.51,280,524,73,52104.84,6,2,phone,2024-06-29 02:06:47.058133,0.5632
462,6527.18,226,738,54,102968.46,4,2,email,2024-07-10 02:06:47.058133,0.3207
463,7485.84,108,849,67,99665.41,2,2,email,2024-07-12 02:06:47.058133,0.0859
464,5875.35,245,685,58,177168.0,9,2,email,2024-05-01 02:06:47.058133,0.432
465,9625.51,255,820,21,193876.25,4,1,email,2024-05-26 02:06:47.058133,0.5478
466,3811.22,33,552,31,65921.77,2,0,phone,2024-05-29 02:06:47.058133,0.9826
467,2928.55,23,397,47,32134.37,2,0,mail,2024-07-16 02:06:47.058133,0.3473
468,8699.13,333,370,24,137093.92,0,2,email,2024-05-26 02:06:47.058133,0.6778
469,2313.6,54,746,29,110511.31,3,4,mail,2024-06-23 02:06:47.058133,0.8226
470,9635.9,309,389,41,121826.93,8,1,mail,2024-07-23 02:06:47.058133,0.3354
471,220.33,49,729,56,28328.64,5,0,mail,2024-06-03 02:06:47.058133,0.9299
472,9701.8,78,518,60,159555.77,5,1,email,2024-05-03 02:06:47.058133,0.3388
473,527.28,336,406,39,61823.61,5,4,mail,2024-07-20 02:06:47.058133,0.9698
474,8922.32,358,775,64,80288.62,4,1,mail,2024-07-27 02:06:47.058133,0.0022
475,5324.24,122,753,47,61103.67,1,4,phone,2024-04-30 02:06:47.058133,0.6342
476,9930.35,359,843,77,190270.02,4,4,email,2024-05-02 02:06:47.058133,0.7899
477,830.59,90,425,56,50369.93,9,3,email,2024-08-03 02:06:47.058133,0.2801
478,5583.16,346,446,37,151817.42,2,4,email,2024-07-04 02:06:47.058133,0.1171
479,9696.1,193,579,43,64234.51,9,3,email,2024-06-20 02:06:47.058133,0.0244
480,5278.67,244,323,66,96485.53,1,4,email,2024-05-16 02:06:47.058133,0.0744
481,6331.05,149,419,22,199291.14,3,4,phone,2024-06-20 02:06:47.058133,0.543
482,6987.91,146,596,57,38103.81,9,1,mail,2024-05-23 02:06:47.058133,0.8392
483,4599.96,316,381,59,178644.66,8,3,phone,2024-06-28 02:06:47.058133,0.0631
484,6312.82,141,747,23,190288.98,6,0,mail,2024-06-09 02:06:47.058133,0.1132
485,5884.71,286,769,70,145680.91,9,0,email,2024-06-20 02:06:47.058133,0.0051
486,9021.46,339,722,51,21793.19,8,1,phone,2024-06-27 02:06:47.058133,0.2823
487,549.92,111,844,75,167743.75,2,0,email,2024-07-16 02:06:47.058133,0.9212
488,2881.54,108,323,77,178808.95,1,0,email,2024-06-04 02:06:47.058133,0.2763
489,9509.07,281,360,22,196568.15,8,4,mail,2024-05-23 02:06:47.058133,0.4408
490,8913.61,50,383,27,171076.83,5,2,mail,2024-06-19 02:06:47.058133,0.179
491,4611.0,14,524,45,100205.65,9,2,mail,2024-06-13 02:06:47.058133,0.1163
492,6239.31,134,485,20,143956.94,3,0,phone,2024-05-07 02:06:47.058133,0.1824
493,2846.07,76,674,30,107323.13,3,1,mail,2024-07-23 02:06:47.058133,0.2104
494,1962.4,84,371,65,83543.3,9,1,email,2024-08-03 02:06:47.058133,0.1303
495,4690.61,343,373,64,132756.77,9,3,mail,2024-07-30 02:06:47.058133,0.7916
496,3598.19,158,640,19,158569.84,5,1,mail,2024-05-04 02:06:47.058133,0.4772
497,5878.2,286,452,79,134462.14,6,1,mail,2024-06-08 02:06:47.058133,0.5398
498,869.57,314,395,52,168784.11,9,4,mail,2024-05-09 02:06:47.058133,0.3747
499,9746.51,94,744,69,51747.5,4,4,email,2024-08-04 02:06:47.058133,0.2107
500,9863.49,297,409,67,87265.02,7,0,mail,2024-07-31 02:06:47.058133,0.0939
501,7011.8,94,757,79,76265.45,9,1,email,2024-05-20 02:06:47.058133,0.0759
502,5407.35,57,350,69,54942.89,0,2,phone,2024-05-15 02:06:47.058133,0.1851
503,3164.32,164,676,69,99771.38,0,1,phone,2024-07-21 02:06:47.058133,0.8502
504,8156.57,320,372,64,190617.12,3,1,email,2024-05-03 02:06:47.058133,0.2165
505,6878.84,98,511,71,116841.49,7,0,phone,2024-07-28 02:06:47.058133,0.3548
506,1709.91,16,731,45,71552.88,7,2,mail,2024-05-19 02:06:47.058133,0.5728
507,9118.18,344,467,54,83730.91,5,0,mail,2024-07-12 02:06:47.058133,0.5114
508,8243.12,78,630,40,130353.63,4,1,mail,2024-07-16 02:06:47.058133,0.6658
509,9503.02,346,793,60,83494.41,9,2,phone,2024-07-23 02:06:47.058133,0.1943
510,7284.62,72,442,40,116902.41,9,1,email,2024-06-10 02:06:47.058133,0.524
511,6172.81,270,744,52,69348.78,1,0,phone,2024-06-08 02:06:47.058133,0.7677
512,4240.61,287,693,58,82267.63,4,0,phone,2024-05-23 02:06:47.058133,0.3875
513,9334.01,66,811,56,147031.01,4,4,email,2024-06-29 02:06:47.058133,0.9719
514,8674.03,68,627,72,125231.3,1,2,email,2024-08-04 02:06:47.058133,0.5779
515,547.66,193,558,49,36827.64,7,4,phone,2024-06-08 02:06:47.058133,0.6748
516,361.03,55,736,19,195172.85,9,2,phone,2024-06-15 02:06:47.058133,0.4591
517,3826.99,168,648,64,28880.65,4,3,email,2024-07-14 02:06:47.058133,0.8579
518,8124.48,25,814,61,34929.12,4,2,email,2024-06-13 02:06:47.058133,0.4515
519,9874.03,131,748,65,146249.49,0,1,phone,2024-08-05 02:06:47.058133,0.9423
520,1589.13,325,698,75,147443.27,0,2,mail,2024-05-31 02:06:47.058133,0.3075
521,5981.89,102,513,33,23408.4,0,4,mail,2024-07-15 02:06:47.058133,0.8658
522,3870.82,282,845,33,135695.7,7,0,mail,2024-06-09 02:06:47.058133,0.6394
523,9702.15,296,588,68,25986.8,9,0,email,2024-06-11 02:06:47.058133,0.7991
524,8436.98,294,558,20,192938.6,1,2,mail,2024-05-12 02:06:47.058133,0.0377
525,8399.45,263,557,45,145305.67,7,3,mail,2024-05-27 02:06:47.058133,0.2773
526,4740.06,120,687,46,53584.06,5,0,email,2024-06-26 02:06:47.058133,0.8471
527,4206.71,231,844,71,48458.86,4,0,email,2024-07-26 02:06:47.058133,0.3183
528,2806.73,291,564,37,122539.21,5,0,email,2024-05-26 02:06:47.058133,0.7127
529,658.12,161,612,53,134033.37,3,3,mail,2024-05-24 02:06:47.058133,0.9922
530,8660.75,161,339,50,169622.77,2,4,mail,2024-05-04 02:06:47.058133,0.1772
531,8147.72,78,509,39,182597.81,3,2,mail,2024-08-06 02:06:47.058133,0.4175
532,9997.2,38,571,25,90656.02,8,3,mail,2024-04-30 02:06:47.058133,0.1651
533,9966.7,28,435,73,171935.27,7,2,email,2024-06-14 02:06:47.058133,0.1543
534,5598.77,100,359,64,117628.41,7,1,mail,2024-06-25 02:06:47.058133,0.633
535,7712.98,294,809,41,104704.79,0,2,email,2024-06-06 02:06:47.058133,0.1914
536,9453.18,124,814,70,145814.72,4,0,phone,2024-07-23 02:06:47.058133,0.4827
537,8511.51,92,314,75,38575.09,5,3,phone,2024-07-31 02:06:47.058133,0.9779
538,2548.75,255,554,71,67769.57,8,3,phone,2024-07-10 02:06:47.058133,0.3331
539,4560.39,97,834,54,167017.28,9,4,mail,2024-08-01 02:06:47.058133,0.8736
540,1378.68,6,534,37,110734.19,9,1,email,2024-07-18 02:06:47.058133,0.3964
541,9545.11,169,430,29,183447.82,5,4,phone,2024-05-11 02:06:47.058133,0.2629
542,6101.13,271,316,37,35966.67,0,4,email,2024-06-26 02:06:47.058133,0.3363
543,2363.56,108,484,37,76414.31,0,1,mail,2024-06-30 02:06:47.058133,0.1277
544,6749.84,299,690,21,83998.98,6,0,mail,2024-06-06 02:06:47.058133,0.679
545,6219.47,47,722,47,96089.66,2,3,phone,2024-05-23 02:06:47.058133,0.509
546,3645.81,99,741,48,197627.61,6,2,phone,2024-08-04 02:06:47.058133,0.6138
547,1224.22,14,311,39,75919.29,4,1,phone,2024-07-10 02:06:47.058133,0.3031
548,6748.57,194,819,32,113362.84,0,4,mail,2024-07-26 02:06:47.058133,0.6535
549,5251.05,157,379,55,116492.84,7,2,mail,2024-05-19 02:06:47.058133,0.1646
550,7745.95,154,601,54,158743.63,8,1,phone,2024-06-24 02:06:47.058133,0.6525
551,5249.62,115,515,45,113216.42,5,1,mail,2024-07-23 02:06:47.058133,0.0811
552,8536.6,258,547,28,129032.73,1,0,mail,2024-06-13 02:06:47.058133,0.4003
553,5563.88,145,840,31,155599.05,8,0,phone,2024-05-04 02:06:47.058133,0.6098
554,5653.29,291,571,28,38203.76,1,3,mail,2024-05-14 02:06:47.058133,0.8553
555,8778.87,10,432,26,193424.98,5,3,mail,2024-05-17 02:06:47.058133,0.8124
556,4094.48,214,304,41,172334.75,9,2,email,2024-06-20 02:06:47.058133,0.527
557,1426.75,233,841,27,89979.07,3,3,email,2024-08-01 02:06:47.058133,0.8834
558,384.95,171,440,55,151115.17,5,1,email,2024-06-04 02:06:47.058133,0.5059
559,7575.86,21,782,60,157218.52,3,1,mail,2024-05-18 02:06:47.058133,0.5172
560,6241.06,15,604,58,173044.36,2,1,mail,2024-05-12 02:06:47.058133,0.7206
561,7070.39,126,644,54,53897.03,7,1,email,2024-07-03 02:06:47.058133,0.8778
562,2208.35,341,569,59,146666.5,4,0,email,2024-05-17 02:06:47.058133,0.6027
563,1450.08,341,407,49,26001.3,0,1,email,2024-07-27 02:06:47.058133,0.9442
564,243.99,213,773,37,40804.24,7,1,phone,2024-07-15 02:06:47.058133,0.2326
565,3570.82,188,381,31,159692.05,2,1,email,2024-06-11 02:06:47.058133,0.9243
566,5940.19,172,383,55,166340.54,3,4,email,2024-05-18 02:06:47.058133,0.2217
567,3983.22,247,589,21,126638.56,8,2,email,2024-05-29 02:06:47.058133,0.5264
568,4431.0,5,370,41,124703.48,2,2,phone,2024-05-11 02:06:47.058133,0.796
569,9051.17,231,474,49,154912.06,4,1,phone,2024-07-01 02:06:47.058133,0.8016
570,3547.73,201,762,72,183095.27,7,1,mail,2024-06-05 02:06:47.058133,0.2782
571,5188.5,149,694,70,95800.73,5,2,email,2024-05-19 02:06:47.058133,0.9859
572,7858.16,72,390,27,40667.8,2,3,email,2024-05-06 02:06:47.058133,0.0806
573,4025.77,226,768,71,171019.89,7,4,mail,2024-07-09 02:06:47.058133,0.0348
574,6258.66,74,733,60,81495.95,4,4,email,2024-06-26 02:06:47.058133,0.8415
575,8637.4,307,548,33,44081.44,5,3,mail,2024-07-10 02:06:47.058133,0.819
576,9500.25,169,540,56,130630.95,2,1,email,2024-07-22 02:06:47.058133,0.7128
577,1556.03,249,795,49,124055.11,7,2,email,2024-06-01 02:06:47.058133,0.8508
578,9273.22,280,639,35,105364.32,3,4,email,2024-05-11 02:06:47.058133,0.1376
579,4971.95,152,770,42,174763.5,8,3,mail,2024-07-20 02:06:47.058133,0.0957
580,2656.62,224,762,24,69000.65,4,3,mail,2024-06-20 02:06:47.058133,0.9694
581,4645.44,225,574,73,22382.35,0,0,mail,2024-07-21 02:06:47.058133,0.6242
582,9802.32,38,314,79,78224.37,8,3,mail,2024-05-25 02:06:47.058133,0.9198
583,4976.92,44,340,70,21747.07,7,0,mail,2024-07-13 02:06:47.058133,0.9064
584,3354.64,185,507,64,117846.42,4,0,phone,2024-06-20 02:06:47.058133,0.6531
585,6370.67,241,359,68,88084.69,2,4,mail,2024-05-12 02:06:47.058133,0.6285
586,2477.44,331,664,35,166509.69,8,1,email,2024-06-18 02:06:47.058133,0.3599
587,851.05,351,539,64,163565.36,6,1,phone,2024-07-19 02:06:47.058133,0.1491
588,1375.91,210,459,35,98234.93,7,3,phone,2024-05-25 02:06:47.058133,0.6866
