customer_id,debt_amount,payment_probability,recommended_strategy
678,4038.77,0.13821463,Aggressive collection
679,9697.76,0.2547165,Aggressive collection
680,8668.52,0.32750687,Standard follow-up
681,8189.01,0.29960883,Aggressive collection
682,2653.24,0.7260152,Soft reminder
683,1791.79,0.718319,Soft reminder
684,6719.57,0.64344084,Standard follow-up
685,9300.82,0.14664368,Aggressive collection
686,5611.95,0.386099,Standard follow-up
687,5758.97,0.47313416,Standard follow-up
688,2871.79,0.37886414,Standard follow-up
689,7717.98,0.8080267,Soft reminder
690,1951.73,0.7210092,Soft reminder
691,3304.42,0.20309016,Aggressive collection
692,4311.82,0.88070774,Soft reminder
693,5125.34,0.5327482,Standard follow-up
694,2499.86,0.21362875,Aggressive collection
695,1236.88,0.89068675,Soft reminder
696,6145.14,0.71313304,Soft reminder
697,2957.44,0.30608717,Standard follow-up
698,5854.26,0.82594436,Soft reminder
699,1628.19,0.6160051,Standard follow-up
700,4863.29,0.85085046,Soft reminder
701,5372.64,0.49470046,Standard follow-up
702,613.05,0.71398026,Soft reminder
703,3432.38,0.24729916,Aggressive collection
704,1430.71,0.27979496,Aggressive collection
705,727.41,0.8826299,Soft reminder
706,9900.61,0.90457267,Soft reminder
707,3291.3,0.16416681,Aggressive collection
708,8117.76,0.28637442,Aggressive collection
709,2620.94,0.6341347,Standard follow-up
710,6846.88,0.21050656,Aggressive collection
711,7626.26,0.32223022,Standard follow-up
712,5996.82,0.30175728,Standard follow-up
713,4768.6,0.4599268,Standard follow-up
714,4177.23,0.83181375,Soft reminder
715,3553.8,0.1931477,Aggressive collection
716,9302.34,0.6110314,Standard follow-up
717,8323.13,0.68849987,Standard follow-up
718,9653.77,0.17057513,Aggressive collection
719,1330.54,0.119736485,Aggressive collection
720,7335.59,0.6412657,Standard follow-up
721,9389.57,0.28216907,Aggressive collection
722,1894.21,0.48535648,Standard follow-up
723,758.31,0.32198882,Standard follow-up
724,7437.09,0.4474625,Standard follow-up
725,5787.28,0.63101333,Standard follow-up
726,8434.1,0.6758411,Standard follow-up
727,1483.75,0.5697311,Standard follow-up
728,7973.15,0.85719544,Soft reminder
729,2096.11,0.5803825,Standard follow-up
730,1720.19,0.4402188,Standard follow-up
731,1726.23,0.44849014,Standard follow-up
732,8164.29,0.5591993,Standard follow-up
733,6685.45,0.78697336,Soft reminder
734,5278.35,0.5293905,Standard follow-up
735,3652.42,0.57824576,Standard follow-up
736,8784.29,0.30516472,Standard follow-up
737,3985.21,0.528241,Standard follow-up
738,8184.33,0.4456584,Standard follow-up
739,4447.44,0.8511829,Soft reminder
740,3831.75,0.15509449,Aggressive collection
741,4680.53,0.8329996,Soft reminder
742,3083.64,0.43877265,Standard follow-up
743,7501.33,0.61764485,Standard follow-up
744,5076.93,0.5124273,Standard follow-up
745,2398.91,0.31748974,Standard follow-up
746,9005.79,0.56514394,Standard follow-up
747,3900.52,0.576839,Standard follow-up
748,5481.17,0.56879747,Standard follow-up
749,9074.07,0.48564965,Standard follow-up
750,6279.96,0.39301047,Standard follow-up
751,1257.29,0.72868145,Soft reminder
752,9404.34,0.8112006,Soft reminder
753,6314.31,0.23769139,Aggressive collection
754,3415.57,0.23007575,Aggressive collection
755,1478.79,0.54806936,Standard follow-up
756,7960.85,0.6631562,Standard follow-up
757,6238.72,0.61806816,Standard follow-up
758,5381.26,0.1250302,Aggressive collection
759,8949.54,0.28582582,Aggressive collection
760,7907.11,0.29040965,Aggressive collection
761,1601.58,0.27440616,Aggressive collection
762,3186.05,0.4194965,Standard follow-up
763,2560.04,0.6009617,Standard follow-up
764,7465.07,0.72209615,Soft reminder
765,431.97,0.35691857,Standard follow-up
766,5741.91,0.6074962,Standard follow-up
767,7648.34,0.5231191,Standard follow-up
768,8779.98,0.22423247,Aggressive collection
769,3486.61,0.64601076,Standard follow-up
770,8230.45,0.23599334,Aggressive collection
771,1195.25,0.12972642,Aggressive collection
772,8479.88,0.3048421,Standard follow-up
773,1362.14,0.80478066,Soft reminder
774,4033.14,0.2076361,Aggressive collection
775,7993.22,0.49223074,Standard follow-up
776,1584.18,0.7719508,Soft reminder
777,2369.59,0.7911156,Soft reminder
778,7250.3,0.14465097,Aggressive collection
779,7228.36,0.815016,Soft reminder
780,6447.36,0.37738985,Standard follow-up
781,6970.09,0.4019713,Standard follow-up
782,5472.97,0.26519647,Aggressive collection
783,2592.81,0.6803689,Standard follow-up
784,3522.39,0.4736213,Standard follow-up
785,1897.82,0.20966105,Aggressive collection
786,9093.66,0.35872704,Standard follow-up
787,5875.58,0.38671136,Standard follow-up
788,4068.43,0.3352252,Standard follow-up
789,4673.86,0.4895073,Standard follow-up
790,9478.11,0.12556598,Aggressive collection
791,1618.18,0.47461176,Standard follow-up
792,5903.68,0.09685907,Aggressive collection
793,5108.3,0.46490973,Standard follow-up
794,6153.4,0.6479466,Standard follow-up
795,279.29,0.53671014,Standard follow-up
796,8734.03,0.5738583,Standard follow-up
797,9327.97,0.79974365,Soft reminder
798,5694.82,0.23038039,Aggressive collection
799,6996.84,0.7176543,Soft reminder
800,9232.74,0.31286296,Standard follow-up
801,7101.66,0.7713583,Soft reminder
802,1610.14,0.6928505,Standard follow-up
803,5805.25,0.20514314,Aggressive collection
804,6106.48,0.5907644,Standard follow-up
805,4298.89,0.3993752,Standard follow-up
806,7390.8,0.84487206,Soft reminder
807,9350.23,0.21393026,Aggressive collection
808,9263.13,0.08856644,Aggressive collection
809,4563.31,0.7124576,Soft reminder
810,1221.06,0.22130008,Aggressive collection
811,9849.93,0.6824284,Standard follow-up
812,8405.09,0.38005847,Standard follow-up
813,1334.16,0.7167461,Soft reminder
814,9216.33,0.1251939,Aggressive collection
815,8711.97,0.53896016,Standard follow-up
816,5236.5,0.6216095,Standard follow-up
817,5953.63,0.6441176,Standard follow-up
818,4050.13,0.46805295,Standard follow-up
819,642.14,0.34132624,Standard follow-up
820,3418.45,0.19676551,Aggressive collection
821,8048.25,0.70206994,Soft reminder
822,145.86,0.95704645,Soft reminder
823,3401.64,0.7572597,Soft reminder
824,4041.87,0.14798342,Aggressive collection
825,5420.22,0.47896224,Standard follow-up
826,9206.57,0.69456655,Standard follow-up
827,3528.83,0.45381397,Standard follow-up
828,3534.84,0.34619376,Standard follow-up
829,7401.26,0.3345972,Standard follow-up
830,4576.96,0.46014354,Standard follow-up
831,2323.59,0.6524447,Standard follow-up
832,4579.15,0.45717645,Standard follow-up
833,1494.48,0.36566636,Standard follow-up
834,1846.23,0.23521157,Aggressive collection
835,5033.84,0.2618124,Aggressive collection
836,4247.36,0.44684184,Standard follow-up
837,9156.97,0.31323156,Standard follow-up
838,3687.7,0.52253073,Standard follow-up
839,5847.82,0.525276,Standard follow-up
840,6359.42,0.6194039,Standard follow-up
841,229.64,0.28924698,Aggressive collection
842,6669.02,0.4152213,Standard follow-up
843,1862.56,0.26293376,Aggressive collection
844,9614.6,0.17620996,Aggressive collection
845,1571.76,0.52628464,Standard follow-up
846,4204.78,0.87140524,Soft reminder
847,944.96,0.1474805,Aggressive collection
848,9969.06,0.10742374,Aggressive collection
849,5071.73,0.40077627,Standard follow-up
850,5994.31,0.29678726,Aggressive collection
851,764.06,0.5827121,Standard follow-up
852,7524.61,0.36582872,Standard follow-up
853,2178.07,0.38787112,Standard follow-up
854,8990.74,0.20842539,Aggressive collection
855,2130.88,0.6941516,Standard follow-up
856,1987.81,0.60258764,Standard follow-up
857,461.84,0.6426885,Standard follow-up
858,4773.46,0.12504013,Aggressive collection
859,5691.93,0.6812228,Standard follow-up
860,750.52,0.27935037,Aggressive collection
861,7777.72,0.80434895,Soft reminder
862,4587.56,0.49984604,Standard follow-up
863,5291.46,0.6428847,Standard follow-up
864,4463.55,0.6808264,Standard follow-up
865,4067.55,0.28271222,Aggressive collection
866,5640.44,0.054873943,Aggressive collection
867,1636.88,0.39294335,Standard follow-up
868,1901.09,0.6610165,Standard follow-up
869,8631.68,0.88831365,Soft reminder
870,9466.54,0.82618207,Soft reminder
871,3795.76,0.3043747,Standard follow-up
872,2780.37,0.44926953,Standard follow-up
873,6475.6,0.27531508,Aggressive collection
874,4146.47,0.54635733,Standard follow-up
875,351.32,0.11473042,Aggressive collection
876,1645.91,0.41751125,Standard follow-up
877,7188.13,0.8073044,Soft reminder
878,6623.35,0.5708937,Standard follow-up
879,368.25,0.14994414,Aggressive collection
880,2297.52,0.62251806,Standard follow-up
881,2387.64,0.25471273,Aggressive collection
882,6751.74,0.6579972,Standard follow-up
883,295.13,0.8832528,Soft reminder
884,1130.67,0.5025885,Standard follow-up
885,8019.17,0.499319,Standard follow-up
886,1867.59,0.36247882,Standard follow-up
887,6562.19,0.61706746,Standard follow-up
888,2458.01,0.6783283,Standard follow-up
889,1084.47,0.6271965,Standard follow-up
890,2507.4,0.20646591,Aggressive collection
891,7250.44,0.32226294,Standard follow-up
892,8571.4,0.6571154,Standard follow-up
893,8319.18,0.9230722,Soft reminder
894,4032.12,0.84430885,Soft reminder
895,6714.04,0.7292596,Soft reminder
896,2129.34,0.6915007,Standard follow-up
897,3002.16,0.89282197,Soft reminder
898,8973.72,0.71408004,Soft reminder
899,228.72,0.8405969,Soft reminder
900,946.53,0.92175883,Soft reminder
901,2158.07,0.7140035,Soft reminder
902,362.67,0.83820945,Soft reminder
903,1896.21,0.7867653,Soft reminder
904,5872.11,0.6592958,Standard follow-up
905,4272.1,0.3268551,Standard follow-up
906,8937.45,0.7372446,Soft reminder
907,8192.69,0.7775108,Soft reminder
908,3483.99,0.33695194,Standard follow-up
909,2668.29,0.49626562,Standard follow-up
910,3858.95,0.8159775,Soft reminder
911,5943.92,0.71266127,Soft reminder
912,2753.83,0.23922771,Aggressive collection
913,6279.07,0.2400599,Aggressive collection
914,4153.18,0.74500525,Soft reminder
915,5565.27,0.32693598,Standard follow-up
916,4417.65,0.8592032,Soft reminder
917,3015.21,0.65694374,Standard follow-up
918,9489.69,0.4614029,Standard follow-up
919,7659.7,0.44384977,Standard follow-up
920,1487.12,0.5813433,Standard follow-up
921,8697.83,0.4918443,Standard follow-up
922,4925.57,0.22710991,Aggressive collection
923,8956.07,0.31445777,Standard follow-up
924,8018.57,0.696842,Standard follow-up
925,4309.61,0.3441479,Standard follow-up
926,322.45,0.22457635,Aggressive collection
927,2759.91,0.4104706,Standard follow-up
928,5462.18,0.58592695,Standard follow-up
929,6371.43,0.7390507,Soft reminder
930,2653.09,0.4648073,Standard follow-up
931,1479.63,0.16678432,Aggressive collection
932,8365.81,0.5033353,Standard follow-up
933,9845.58,0.8294249,Soft reminder
934,5304.33,0.60977966,Standard follow-up
935,1799.62,0.63442594,Standard follow-up
936,2795.84,0.33582795,Standard follow-up
937,282.07,0.87820536,Soft reminder
938,9151.56,0.5194577,Standard follow-up
939,1265.74,0.4650749,Standard follow-up
940,5807.51,0.7017861,Soft reminder
941,2813.15,0.60117817,Standard follow-up
942,5586.36,0.34121925,Standard follow-up
943,6549.06,0.81503296,Soft reminder
944,8314.44,0.7591478,Soft reminder
945,2143.57,0.50310344,Standard follow-up
946,208.86,0.91634834,Soft reminder
947,1455.17,0.35479552,Standard follow-up
948,9010.18,0.68277854,Standard follow-up
949,8751.51,0.12046535,Aggressive collection
950,6014.39,0.58120793,Standard follow-up
951,6045.12,0.23387939,Aggressive collection
952,6683.86,0.6327126,Standard follow-up
953,1836.18,0.49300596,Standard follow-up
954,9152.68,0.7884113,Soft reminder
955,4245.83,0.30391222,Standard follow-up
956,3893.07,0.21058276,Aggressive collection
957,5237.29,0.6678449,Standard follow-up
958,564.96,0.1429386,Aggressive collection
959,1746.21,0.5437511,Standard follow-up
960,7406.53,0.7242669,Soft reminder
961,919.71,0.271549,Aggressive collection
962,6071.21,0.4680234,Standard follow-up
963,2528.96,0.8349036,Soft reminder
964,3954.03,0.6289914,Standard follow-up
965,2958.07,0.72407,Soft reminder
966,3621.16,0.5606324,Standard follow-up
967,7218.55,0.39248228,Standard follow-up
968,3041.5,0.30132994,Standard follow-up
969,5707.41,0.14162607,Aggressive collection
970,4812.9,0.37261498,Standard follow-up
971,6670.34,0.60488594,Standard follow-up
972,9374.61,0.17971525,Aggressive collection
973,7352.46,0.800048,Soft reminder
974,2227.91,0.05129239,Aggressive collection
975,408.71,0.7883818,Soft reminder
976,2696.41,0.6116817,Standard follow-up
977,5991.27,0.32672304,Standard follow-up
978,609.12,0.15968937,Aggressive collection
979,5014.03,0.63005906,Standard follow-up
980,6008.74,0.7608127,Soft reminder
981,3409.01,0.2443762,Aggressive collection
982,7732.03,0.6491816,Standard follow-up
983,1155.32,0.26922137,Aggressive collection
984,843.86,0.28704298,Aggressive collection
985,7309.07,0.3666939,Standard follow-up
986,5005.36,0.32797205,Standard follow-up
987,6915.18,0.25508866,Aggressive collection
988,4404.79,0.89701843,Soft reminder
989,2539.38,0.5124065,Standard follow-up
990,8209.11,0.24876696,Aggressive collection
991,8014.22,0.76412,Soft reminder
992,6977.5,0.23801035,Aggressive collection
993,2794.24,0.68361443,Standard follow-up
994,5943.28,0.17827152,Aggressive collection
995,3673.64,0.7566338,Soft reminder
996,1006.66,0.23749897,Aggressive collection
997,9181.4,0.2399987,Aggressive collection
998,1454.5,0.81373376,Soft reminder
999,9507.35,0.16433796,Aggressive collection
1000,4515.46,0.6560235,Standard follow-up
1001,1932.82,0.4593626,Standard follow-up
1002,5464.82,0.5242892,Standard follow-up
1003,8742.16,0.8814574,Soft reminder
1004,7349.03,0.9388261,Soft reminder
1005,8084.96,0.2768918,Aggressive collection
1006,6621.96,0.21046741,Aggressive collection
1007,6953.54,0.65123487,Standard follow-up
1008,8507.04,0.46169412,Standard follow-up
1009,2571.71,0.74527794,Soft reminder
1010,4945.31,0.3460873,Standard follow-up
1011,2289.97,0.49761212,Standard follow-up
1012,9877.91,0.7626088,Soft reminder
1013,9446.19,0.4054424,Standard follow-up
1014,490.33,0.717372,Soft reminder
1015,7085.19,0.1312677,Aggressive collection
1016,9259.96,0.26524547,Aggressive collection
1017,1887.7,0.77607477,Soft reminder
1018,5722.66,0.5540674,Standard follow-up
1019,9163.33,0.6598362,Standard follow-up
1020,436.07,0.8034072,Soft reminder
1021,7004.46,0.73418957,Soft reminder
1022,3043.76,0.16584134,Aggressive collection
1023,9251.52,0.36493787,Standard follow-up
1024,9713.48,0.90324616,Soft reminder
1025,9448.24,0.28934738,Aggressive collection
1026,4794.72,0.10365349,Aggressive collection
1027,8634.22,0.21820639,Aggressive collection
1028,8461.04,0.2780987,Aggressive collection
1029,3259.09,0.45963454,Standard follow-up
1030,8306.26,0.60301554,Standard follow-up
1031,466.38,0.33338436,Standard follow-up
1032,6003.07,0.42478162,Standard follow-up
1033,2377.09,0.9423022,Soft reminder
1034,1293.61,0.53262746,Standard follow-up
1035,861.84,0.32111645,Standard follow-up
1036,6993.26,0.31648356,Standard follow-up
1037,3464.76,0.751383,Soft reminder
1038,7275.19,0.612156,Standard follow-up
1039,747.03,0.49600574,Standard follow-up
1040,3221.37,0.18716471,Aggressive collection
1041,5440.96,0.7392973,Soft reminder
1042,7928.16,0.92051065,Soft reminder
1043,3255.65,0.7521215,Soft reminder
1044,6296.32,0.7347094,Soft reminder
1045,8871.18,0.74237585,Soft reminder
1046,6197.05,0.9246315,Soft reminder
1047,2406.3,0.8487675,Soft reminder
1048,341.57,0.120030075,Aggressive collection
1049,8713.98,0.53682655,Standard follow-up
1050,310.57,0.8901589,Soft reminder
1051,8759.55,0.82487375,Soft reminder
1052,5336.48,0.28444308,Aggressive collection
1053,9396.77,0.73649895,Soft reminder
1054,8007.95,0.15306057,Aggressive collection
1055,9979.55,0.0676913,Aggressive collection
1056,3572.05,0.54583496,Standard follow-up
1057,7695.16,0.4957628,Standard follow-up
1058,4079.12,0.45288482,Standard follow-up
1059,4850.77,0.13895302,Aggressive collection
1060,6312.3,0.128707,Aggressive collection
1061,8749.4,0.826757,Soft reminder
1062,9842.43,0.738316,Soft reminder
1063,7705.91,0.28544754,Aggressive collection
1064,4235.89,0.17038767,Aggressive collection
1065,4271.43,0.688263,Standard follow-up
1066,7402.06,0.122630544,Aggressive collection
1067,2463.89,0.13893647,Aggressive collection
1068,1193.69,0.8554937,Soft reminder
1069,3610.76,0.61694515,Standard follow-up
1070,2943.67,0.2774497,Aggressive collection
1071,3033.45,0.3236356,Standard follow-up
1072,2412.72,0.73258567,Soft reminder
1073,516.72,0.8599996,Soft reminder
1074,276.95,0.64481366,Standard follow-up
1075,9878.45,0.15924068,Aggressive collection
